Simulation	MAF_DGRP_incl_mono	MAF_DPGP3_incl_mono	MAF_SA_incl_mono
536	0.221334502877358	0.169069406132075	0.160250163981043
537	0.240086965283019	0.160958825990566	0.15644949478673
538	0.23433667	0.164037856745283	0.163706465402844
539	0.249197982641509	0.169852243443396	0.169835070616114
540	0.244277585566038	0.164494363301887	0.160714890995261
541	0.245155214528302	0.179108136556604	0.141022195260664
542	0.24202959240566	0.153306323820755	0.152656409478673
543	0.252665013066038	0.134391519669811	0.163689798578199
544	0.254125490471698	0.159864371650943	0.16973075450237
545	0.267973578113208	0.168661455990566	0.168820486729858
546	0.250943910424528	0.181507155424528	0.172291836492891
547	0.247364367971698	0.147147881084906	0.150544246919431
548	0.232956410424528	0.156366507971698	0.157888577725118
549	0.24779063259434	0.163928321509434	0.152001641232227
550	0.257745933160377	0.17957718495283	0.165228578199052
551	0.237473645896226	0.166065105566038	0.171325621800948
552	0.248900468915094	0.172468104009434	0.170353399526066
553	0.246549627877358	0.165460645566038	0.146304751658768
554	0.244279964198113	0.170867125754717	0.164688262559242
555	0.245592070188679	0.173239121792453	0.159532147867299
556	0.240759353396226	0.166735597641509	0.160086227488152
557	0.221905338820755	0.161017645	0.155165479620853
558	0.236492716650943	0.15286739004717	0.151267848815166
559	0.25766047740566	0.154025649009434	0.136260547867299
560	0.243662004811321	0.155303442971698	0.170103245023697
561	0.234469120990566	0.147626991132075	0.152487891469194
562	0.235200628962264	0.168687280707547	0.154124102369668
563	0.243863315	0.171321718254717	0.172120822748815
564	0.25781026754717	0.162680073867925	0.187486408530806
565	0.229021244575472	0.176388898113208	0.173450585308057
566	0.258282619245283	0.17002900245283	0.153861643601896
567	0.243068877830189	0.165482791462264	0.145651339336493
568	0.26825537504717	0.160807238349057	0.178580716113744
569	0.240127509433962	0.16480312745283	0.148995410900474
570	0.249554210896226	0.167492375660377	0.164812260189573
571	0.235644987830189	0.157877868962264	0.1448749492891
572	0.250313152358491	0.157036796650943	0.159404541232227
573	0.252564142075472	0.153700922688679	0.141265427488152
574	0.239692606037736	0.171425108301887	0.181645517061611
575	0.259646979811321	0.155060058349057	0.154267123222749
576	0.232829753726415	0.173637623867925	0.163366502369668
577	0.237716691981132	0.179260405	0.166080120853081
578	0.245488447877358	0.167784443301887	0.164560512322275
579	0.248830107641509	0.1662994925	0.168888372511848
580	0.238492938537736	0.167277744716981	0.150749239810427
581	0.247802509528302	0.184284127264151	0.161493669194313
582	0.227853028726415	0.164535148490566	0.152079141706161
583	0.232126218396226	0.144871880330189	0.157696888151659
584	0.242170062169811	0.17330164995283	0.164893353554502
585	0.247706176792453	0.179945526084906	0.159532082464455
586	0.24635776504717	0.159966806084906	0.174232
587	0.246854941367925	0.167357972783019	0.169520888151659
588	0.230687874764151	0.150782924198113	0.151683836018957
589	0.260407816981132	0.162753690613208	0.155393789099526
590	0.227570608113208	0.154328825990566	0.156040258767773
591	0.224277633773585	0.161238290566038	0.156956287203791
592	0.231047008113208	0.161642191462264	0.145660803317536
593	0.245427025283019	0.161458096886792	0.146237396208531
594	0.239696094056604	0.165229396084906	0.154064550236967
595	0.251064843396226	0.163322268443396	0.147842306161137
596	0.257804197830189	0.180643375896226	0.165601648815166
597	0.247142332264151	0.16159238245283	0.159681305687204
598	0.249043804481132	0.168380989858491	0.154369354028436
599	0.235844123679245	0.165152870188679	0.167185964454976
600	0.250101125849057	0.165868759433962	0.161717997630332
601	0.24975178240566	0.170452049811321	0.166343568720379
602	0.247853052924528	0.152913855235849	0.160978746445498
603	0.2553674	0.163285517075472	0.160006231279621
604	0.221892832688679	0.167941509150943	0.168252234597156
605	0.248138945613208	0.154842282122642	0.160706339336493
606	0.228377331839623	0.16797449990566	0.172311781042654
607	0.235087898867925	0.173665886556604	0.169897162559242
608	0.237896785613208	0.165736943113208	0.155421156872038
609	0.231980483018868	0.163003325943396	0.152141776303318
610	0.235534743679245	0.182534600754717	0.1664852507109
611	0.233144196367925	0.163083409103774	0.158114199526066
612	0.238177525707547	0.15806335009434	0.170746021800948
613	0.252079898254717	0.161270510141509	0.154941663507109
614	0.246627942122641	0.148526296037736	0.146470727962085
615	0.240432970330189	0.16310854254717	0.167565620379147
616	0.240115260660377	0.181657498679245	0.173719320853081
617	0.264367899339623	0.145190647924528	0.164532334123223
618	0.252160253726415	0.156936098301887	0.154543116587678
619	0.261719171367925	0.168826532688679	0.168668913270142
620	0.248505188396226	0.17205583240566	0.141063048341232
621	0.237259473490566	0.170368266839623	0.171015503317536
622	0.26151173509434	0.172445476320755	0.159922383886256
623	0.234231431179245	0.155746633490566	0.163718161137441
624	0.245733371179245	0.158513207264151	0.167424461137441
625	0.245499900188679	0.170445887641509	0.165955139810427
626	0.241979214481132	0.161485146509434	0.160393275829384
627	0.244743925943396	0.163791746415094	0.143349220853081
628	0.233282949198113	0.158486677830189	0.172745958293839
629	0.243911917169811	0.166860151650943	0.172738095734597
630	0.246615536933962	0.171120396037736	0.158635164454976
631	0.240996377075472	0.155545571462264	0.156711048815166
632	0.240539748820755	0.140901933867925	0.158538287203791
633	0.234221385377358	0.156151697075472	0.152966467772512
634	0.238707548773585	0.174224177311321	0.175096458767773
635	0.241140088443396	0.155783873207547	0.159346449763033
636	0.271315015660377	0.170114961415094	0.171895757819905
637	0.24109825495283	0.165715809386792	0.163269084834123
638	0.249371362216981	0.177327704245283	0.181842770616114
639	0.234054779386792	0.16199460245283	0.181040512796209
640	0.25122515754717	0.158795992735849	0.158677811848341
641	0.245744577028302	0.149457869103774	0.159542120853081
642	0.229228804150943	0.160103512264151	0.176249621800948
643	0.243602856509434	0.166891055330189	0.15744037014218
644	0.247147888207547	0.153391794245283	0.160860743601896
645	0.255688753537736	0.155197317358491	0.145948460663507
646	0.280325121556604	0.166075150235849	0.182767886729858
647	0.240188165990566	0.150158693584906	0.160089144075829
648	0.245236127169811	0.16398828004717	0.161591221327014
649	0.218643674339623	0.141455477169811	0.147830262085308
650	0.247420732028302	0.152018008537736	0.150365027488152
651	0.237499575283019	0.170759811603774	0.165730382464455
652	0.234489440141509	0.148756275943396	0.154251334123223
653	0.235578948254717	0.161046188867925	0.139857752606635
654	0.242335921037736	0.158760119433962	0.16492803507109
655	0.244716335141509	0.175243880801887	0.170019038388626
656	0.259767649764151	0.164552321037736	0.1588484507109
657	0.246809930660377	0.162459243773585	0.160121060663507
658	0.234675698443396	0.177169391367925	0.184572823222749
659	0.24881552009434	0.168206033867925	0.165636138388626
660	0.244162021886792	0.182838721886792	0.159112331279621
661	0.237156315141509	0.15531426240566	0.156737001421801
662	0.238219066981132	0.172142963301887	0.163807227962085
663	0.243422356462264	0.160978550283019	0.15964792464455
664	0.24121152	0.173094403726415	0.169093818483412
665	0.226836974009434	0.168635922216981	0.171062963981043
666	0.241144491933962	0.167221818679245	0.165622986729858
667	0.240588292169811	0.169744435	0.163560464454976
668	0.248790959198113	0.171129472830189	0.16114162985782
669	0.243994821698113	0.163516351320755	0.180950709004739
670	0.240781886556604	0.163455260801887	0.155009305687204
671	0.245607616556604	0.155496144056604	0.136006908056872
672	0.257019901792453	0.165096930518868	0.14826541042654
673	0.255587521084906	0.166502871933962	0.158659230805687
674	0.223487217877358	0.149198393301887	0.141649979620853
675	0.244800374198113	0.169180975471698	0.166697727962085
676	0.243037425990566	0.160608818726415	0.142584781516588
677	0.249020652641509	0.161011056745283	0.153357492417062
678	0.244500773773585	0.169555438254717	0.158318142180095
679	0.244524122641509	0.165631582264151	0.154455397156398
680	0.245446181839623	0.157043801745283	0.174176577725118
681	0.250979451367925	0.166349350235849	0.162763128436019
682	0.245254842122642	0.162102436226415	0.145185716587678
683	0.24947741009434	0.173050717877358	0.167512947867299
684	0.240374050613208	0.156123250330189	0.159509953080569
685	0.220579025990566	0.166770296084906	0.153600727962085
686	0.245225416179245	0.168978443349057	0.162876391469194
687	0.257271311462264	0.142832477169811	0.122970407109005
688	0.24314901004717	0.15817932490566	0.174522843601896
689	0.238646094716981	0.164552005801887	0.157344999052133
690	0.233035403773585	0.166312720754717	0.168038313270142
691	0.254457540235849	0.15464065240566	0.147730455924171
692	0.246523293160377	0.170252755990566	0.169313454028436
693	0.25446958245283	0.166348938113208	0.153760096682464
694	0.22621586990566	0.155050182971698	0.171713848815166
695	0.233443745896226	0.167530789150943	0.159641323696682
696	0.249919301462264	0.17785309245283	0.159406867298578
697	0.244640882075472	0.166426263396226	0.165834618957346
698	0.237567282783019	0.169155144669811	0.163576988151659
699	0.249463635801887	0.157785242358491	0.151646066824645
700	0.2340610675	0.15814668759434	0.179471102843602
701	0.257614642122642	0.171171169386792	0.165339669194313
702	0.264782705801887	0.195280709528302	0.175919126540284
703	0.265426783396226	0.170064203726415	0.17531697535545
704	0.257009451792453	0.155573898773585	0.160083114691943
705	0.256561631367925	0.164049409716981	0.175512979620853
706	0.246280079198113	0.159791973490566	0.150794433649289
707	0.245018400283019	0.152043703207547	0.148768146445498
708	0.227499664103774	0.173957284386792	0.166864285308057
709	0.239478265990566	0.167914458584906	0.130009642180095
710	0.260567690424528	0.173008708867925	0.134794727014218
711	0.237678341226415	0.159311990754717	0.159653647393365
712	0.235061424528302	0.151375983915094	0.166676669194313
713	0.235955947877358	0.153566607169811	0.161717072037915
714	0.248723613443396	0.1521711575	0.149963573459716
715	0.252898513396226	0.173374604150943	0.160113297630332
716	0.242426783679245	0.16838265740566	0.165539731279621
717	0.244183700801887	0.154252930518868	0.159883903791469
718	0.246707815801887	0.172480452924528	0.171746114691943
719	0.234204788820755	0.158717897216981	0.143736918483412
720	0.2436571125	0.150494683820755	0.156026960663507
721	0.237579428679245	0.167298545943396	0.168553859241706
722	0.248940947641509	0.159342672641509	0.164848161137441
723	0.245560679669811	0.148996856509434	0.149460388625592
724	0.256002829622641	0.161730810707547	0.163445775829384
725	0.249370254198113	0.160701660566038	0.165937593838863
726	0.245053847924528	0.16687271490566	0.162938333175355
727	0.254398354386792	0.152094968915094	0.161268190521327
728	0.240894287877359	0.157779458443396	0.166589998578199
729	0.248753761745283	0.157433228160377	0.166481156398104
730	0.238905638443396	0.183759175235849	0.168399273459716
731	0.246654239481132	0.171237892311321	0.161812368720379
732	0.232690824103774	0.15219867754717	0.167561578199052
733	0.236848285518868	0.166955711933962	0.162556373459716
734	0.246559922311321	0.170903758254717	0.178981701895735
735	0.240726568018868	0.187218975849057	0.173025013270142
736	0.232020814386792	0.161636712877358	0.176755038862559
737	0.249011326556604	0.146596151556604	0.152601700473934
738	0.242003369056604	0.179425159386792	0.180891388151659
739	0.228026756556604	0.153188973490566	0.167501116113744
740	0.251939379245283	0.165344463915094	0.161445402369668
741	0.247976416084906	0.156519127264151	0.168855946445498
742	0.252546174198113	0.143873949245283	0.153413235545024
743	0.247885133537736	0.146800337877358	0.154264631753555
744	0.252981583443396	0.163025381792453	0.167202851658768
745	0.234222754528302	0.158029288349057	0.159393645023697
746	0.235775525707547	0.163842401792453	0.164340482464455
747	0.244220177264151	0.155723767311321	0.174055716113744
748	0.229308233632075	0.156160961745283	0.169546903791469
749	0.239098003113208	0.165235171839623	0.154425
750	0.243776824811321	0.175179854386792	0.175887666824645
751	0.235793921792453	0.164477967358491	0.16781795971564
752	0.242203375754717	0.160733824669811	0.176483499526066
753	0.244463410896226	0.142716698066038	0.17404002464455
754	0.249630135613208	0.150526158066038	0.157814866824645
755	0.258221629386792	0.155891425613208	0.157049903791469
756	0.248240451792453	0.169839374669811	0.173352969194313
757	0.260811953301887	0.156783369716981	0.1649187492891
758	0.228296852688679	0.163437898443396	0.159184340758294
759	0.22640038509434	0.169995856509434	0.152528596208531
760	0.238189204669811	0.159084929811321	0.163385533649289
761	0.261333234245283	0.18040915754717	0.166385473933649
762	0.236566319433962	0.192823449481132	0.181259588151659
763	0.241636094811321	0.162069962924528	0.149533441232227
764	0.244420783254717	0.160665830377358	0.155596644075829
765	0.239339850896226	0.16534936004717	0.154405046919431
766	0.246124506179245	0.1571670325	0.146178642654028
767	0.220245624575472	0.15261715245283	0.15100261563981
768	0.246759947028302	0.178168760801887	0.172716611374408
769	0.240711742075472	0.176289815141509	0.165950081516588
770	0.233585149433962	0.17044820509434	0.158670501895735
771	0.240312968773585	0.145807346273585	0.153603158293839
772	0.243190320377358	0.146328365849057	0.158832674881517
773	0.263083915	0.162895059811321	0.175908572511848
774	0.247280244528302	0.181414696179245	0.175533045023697
775	0.247946653301887	0.181377297641509	0.170812493364929
776	0.232484767641509	0.168959612264151	0.173412387677725
777	0.242995128867925	0.16454962509434	0.15227214549763
778	0.255986492216981	0.163752232688679	0.152605654028436
779	0.25887870259434	0.173606578396226	0.165947218483412
780	0.238832042075472	0.162473231792453	0.15027291563981
781	0.231654571745283	0.17685226254717	0.15665103507109
782	0.222016397735849	0.14467057754717	0.163114745023697
783	0.249356328962264	0.164641019150943	0.171561461611374
784	0.230551940283019	0.149091572311321	0.140639747867299
785	0.238880541037736	0.156579039528302	0.170333555924171
786	0.243310153443396	0.163143286462264	0.182105847393365
787	0.246031779669811	0.177206724103774	0.161186992417062
788	0.239189184669811	0.156074280377358	0.162522842180095
789	0.234438932641509	0.149841648679245	0.16604908957346
790	0.244569121084906	0.153193515660377	0.152738916113744
791	0.248966684339623	0.157074039622642	0.174761685781991
792	0.248779161886792	0.159103705754717	0.159486026540284
793	0.255807710330189	0.16599501754717	0.153941768246446
794	0.236105877971698	0.183054814150943	0.17580595450237
795	0.248972589858491	0.152931506556604	0.158806706161137
796	0.228773608490566	0.159467321792453	0.158984759241706
797	0.229866470660377	0.161341371415094	0.169054109478673
798	0.241440378726415	0.18126877245283	0.152512914691943
799	0.260823872122642	0.170896101084906	0.163188306635071
800	0.253982197641509	0.146433293254717	0.167634433649289
801	0.245385240141509	0.167040281603774	0.17239317535545
802	0.25475559745283	0.16122689759434	0.184530602843602
803	0.222890715141509	0.151860169716981	0.135216220379147
804	0.253913208537736	0.170798329528302	0.155417374407583
805	0.245751952028302	0.169228039528302	0.171920418009479
806	0.238471237924528	0.161208410188679	0.171715500473934
807	0.270550295754717	0.170475587028302	0.175051304739336
808	0.232701192122642	0.164006839386792	0.162954443127962
809	0.219878100707547	0.140071826509434	0.139149374407583
810	0.257470642075472	0.159535562830189	0.163623597156398
811	0.253906047971698	0.162767469292453	0.155475128436019
812	0.237789754245283	0.173810733537736	0.169446449763033
813	0.250648946886792	0.178798163537736	0.155066413744076
814	0.237779162641509	0.162259908490566	0.159706839336493
815	0.229116832735849	0.150247439339623	0.143288969668246
816	0.242395648160377	0.154683031226415	0.14122235971564
817	0.24208658509434	0.13838293004717	0.147448590521327
818	0.240143213301887	0.168360358962264	0.166882485308057
819	0.241406339528302	0.160055269811321	0.149113683886256
820	0.250916002877358	0.171404860801887	0.155212993364929
821	0.263070468726415	0.173019811462264	0.169879764454976
822	0.231110710613208	0.168730561320755	0.150481845023697
823	0.247307237264151	0.165028996132075	0.153991419905213
824	0.251476461226415	0.170096019858491	0.153804548341232
825	0.256590051745283	0.164492187028302	0.138588164454976
826	0.26357762245283	0.172419306792453	0.170957016587678
827	0.234115872971698	0.144466411367925	0.15731847535545
828	0.26196722504717	0.145523178301887	0.170263560189573
829	0.232191118301887	0.158932436603774	0.172179690047393
830	0.244635352358491	0.15867369004717	0.141905554976303
831	0.247812708349057	0.17326045509434	0.184198171563981
832	0.246102758349057	0.156933281179245	0.158122048341232
833	0.249364835849057	0.168817439764151	0.156719500947867
834	0.252893211839623	0.16330114754717	0.16489650521327
835	0.239153024150943	0.151537954481132	0.165080732701422
836	0.249220712924528	0.172235330377358	0.186851085781991
837	0.242538498160377	0.184415275	0.172117000473934
838	0.250181581839623	0.159966395566038	0.162737381990521
839	0.244814186556604	0.153856894858491	0.163673554976303
840	0.242573810471698	0.165320140188679	0.164677185781991
841	0.239076074433962	0.150798582358491	0.154107893838863
842	0.241810366650943	0.162864334669811	0.175284532701422
843	0.240878434198113	0.174141097122642	0.139723145023697
844	0.238166595754717	0.149494810613208	0.149723270616114
845	0.228448487264151	0.151464673160377	0.130177490521327
846	0.23212734495283	0.156922898490566	0.153157574407583
847	0.235613151132075	0.168648486179245	0.17301960521327
848	0.245408308160377	0.162774458679245	0.170843109952607
849	0.249265396179245	0.159828117971698	0.16357265450237
850	0.234804738726415	0.161060778537736	0.162651194312796
851	0.254414569716981	0.163959476367925	0.155002016587678
852	0.253766002971698	0.180054196886792	0.174204022748815
853	0.244848927924528	0.156748795	0.155779667298578
854	0.214302389811321	0.146819535141509	0.15985511943128
855	0.243345901367925	0.15869664509434	0.180154211374408
856	0.250318139339623	0.153505777830189	0.162308597156398
857	0.2392848675	0.158698305566038	0.175803563507109
858	0.234475978915094	0.162759538584906	0.147360773459716
859	0.23541866495283	0.157110498584906	0.171071488151659
860	0.261422599245283	0.161693593867925	0.163605863507109
861	0.251507992216981	0.170726556273585	0.161864531753555
862	0.212195586320755	0.166232639858491	0.153626376303318
863	0.259893814056604	0.165127007971698	0.170856951658768
864	0.242859048679245	0.167402105235849	0.150842067772512
865	0.241111388726415	0.155690650990566	0.139782591943128
866	0.250169261226415	0.177392760990566	0.158671052132701
867	0.235161638018868	0.168493777169811	0.16712234549763
868	0.250810814528302	0.165154274528302	0.163137493364929
869	0.243540530188679	0.183149056792453	0.174807138862559
870	0.257696248066038	0.17739851509434	0.168564391469194
871	0.255846279433962	0.154817967264151	0.16405141563981
872	0.223556946556604	0.139660587264151	0.14869570521327
873	0.249670260188679	0.151902160188679	0.146374650236967
874	0.240254492122642	0.143096690943396	0.142414104739336
875	0.242893409150943	0.15317361990566	0.150123445971564
876	0.232084986745283	0.158348543207547	0.156048232701422
877	0.238828384858491	0.162050791745283	0.166071461611374
878	0.268427372358491	0.18173755745283	0.182787961137441
879	0.245110986084906	0.172193431367925	0.161547160663507
880	0.243809975518868	0.17167807004717	0.176083896208531
881	0.249424495330189	0.167348789339623	0.162470339336493
882	0.238385105141509	0.164356801273585	0.16888698957346
883	0.248751826933962	0.148830788773585	0.162921847393365
884	0.252190474858491	0.166491596415094	0.154126761611374
885	0.271843634716981	0.168636918584906	0.139820804265403
886	0.235963789669811	0.161657138632075	0.166824892417062
887	0.254139005896226	0.152824469245283	0.143637935545024
888	0.244175263254717	0.145049515754717	0.150112469194313
889	0.240574428915094	0.151592530283019	0.16449087535545
890	0.262772349009434	0.161868428773585	0.159992781516588
891	0.237907058301887	0.172462638679245	0.159941180094787
892	0.262736648066038	0.155648631320755	0.169302334123223
893	0.231122973867925	0.156361719245283	0.160094112796209
894	0.254420730235849	0.171770317311321	0.151630146445498
895	0.24536945009434	0.163216796462264	0.153928436966825
896	0.242557687311321	0.150317715188679	0.142891503791469
897	0.227778424386792	0.158349435	0.148175964454976
898	0.248039438396226	0.171945527830189	0.152613611374408
899	0.251311550235849	0.175344314811321	0.181455789099526
900	0.235261867264151	0.145655701509434	0.149829228909953
901	0.250413902075472	0.173208210283019	0.163202474881517
902	0.253493216650943	0.166579032358491	0.151275330805687
903	0.245457723584906	0.169785442311321	0.153900953554502
904	0.240659179009434	0.160694155707547	0.159734447393365
905	0.231532031650943	0.151070247169811	0.140838654028436
906	0.227897871839623	0.159984179481132	0.168702242180095
907	0.265711809103774	0.172522972075472	0.17417288957346
908	0.250010145330189	0.149299816132075	0.148672653080569
909	0.248141725896226	0.150080781226415	0.170686263507109
910	0.252519626509434	0.165116938443396	0.146454556398104
911	0.264787763396226	0.153358017877359	0.182205546445498
912	0.244141228490566	0.1772251775	0.170472360189573
913	0.237635436179245	0.175264675283019	0.169009452606635
914	0.249889658632075	0.177258669103774	0.176441481990521
915	0.246505193160377	0.148561606933962	0.155853908530806
916	0.235688163820755	0.156266224292453	0.160763925592417
917	0.257260618396226	0.169650366603774	0.178042754976303
918	0.255750040754717	0.171306397264151	0.166278946919431
919	0.248821908301887	0.155676809716981	0.173010418483412
920	0.266845643962264	0.148740609056604	0.158539163033175
921	0.241314442216981	0.139244502924528	0.179469086255924
922	0.250524041320755	0.171704673207547	0.191943485781991
923	0.233481468160377	0.154634282358491	0.16277176492891
924	0.234150244339623	0.160930225141509	0.175682356398104
925	0.240352380566038	0.140155442877358	0.1572697492891
926	0.245388943443396	0.182414289528302	0.170863337440758
927	0.240426986037736	0.171182513537736	0.168367563033175
928	0.245177648207547	0.154384133537736	0.169225922274882
929	0.246227243254717	0.154194686698113	0.175525008056872
930	0.229322937783019	0.148863879669811	0.156913603791469
931	0.239338238113208	0.155714861698113	0.162888263033175
932	0.246238729481132	0.165148546886792	0.154730593838863
933	0.246681045283019	0.166306812735849	0.149068501421801
934	0.255985741886792	0.153191330471698	0.167249216113744
935	0.226103199858491	0.168746995377358	0.161044022274882
936	0.235823274669811	0.159520051320755	0.148489497630332
937	0.233177359433962	0.168971651037736	0.180027142180095
938	0.245937710566038	0.165849008066038	0.162234609478673
939	0.242432360518868	0.148742828396226	0.142019974881517
940	0.254679969386792	0.173662458066038	0.14944621042654
941	0.223237456320755	0.157819599009434	0.14258440521327
942	0.224811295235849	0.161193242358491	0.138827654976303
943	0.250441579009434	0.165970499811321	0.150728439810427
944	0.246913512028302	0.167288900707547	0.174230902843602
945	0.237297638773585	0.167159431462264	0.156625465402844
946	0.254667771415094	0.162571165330189	0.151091988625592
947	0.249763575	0.166390224150943	0.172975270616114
948	0.26534022995283	0.155414928915094	0.154744251184834
949	0.242467923396226	0.169991874009434	0.170035103791469
950	0.254774239292453	0.168081018820755	0.174212527014218
951	0.243912140613208	0.150032549433962	0.158480086729858
952	0.248014015990566	0.147708122924528	0.168196561137441
953	0.243766543254717	0.166165093254717	0.15284724549763
954	0.242538872971698	0.157771703820755	0.142299705687204
955	0.256544410566038	0.159843139811321	0.153044916587678
956	0.230115862358491	0.158694976933962	0.167780551184834
957	0.255359102169811	0.150091633301887	0.153369986255924
958	0.246372960330189	0.172283388066038	0.155693691469194
959	0.234220454103774	0.162677678301887	0.16482136492891
960	0.246471824528302	0.137434345188679	0.149134661611374
961	0.239383315660377	0.168583243018868	0.155063304739336
962	0.251803649056604	0.169172088962264	0.153855189099526
963	0.258354403584906	0.146842664811321	0.149197859241706
964	0.274172088113208	0.170140779528302	0.155823777725118
965	0.226161966179245	0.161334906698113	0.156888002843602
966	0.249796621981132	0.171096163632075	0.151135607582938
967	0.225674694103774	0.174731366603774	0.149050763033175
968	0.256580879386792	0.178949368207547	0.163561818009479
969	0.238901486320755	0.14895974240566	0.148124781990521
970	0.26707168004717	0.166921030377359	0.168829159241706
971	0.2316160675	0.161532109150943	0.174685512322275
972	0.24697823254717	0.146538294622642	0.145916148815166
973	0.254830165235849	0.153372817169811	0.155793641706161
974	0.242199771084906	0.176112604056604	0.164118238388626
975	0.243919644339623	0.155669335188679	0.149172692890995
976	0.257052644198113	0.160623347924528	0.167543689099526
977	0.228671965754717	0.169350093679245	0.171071436492891
978	0.232215320849057	0.154541668018868	0.176733995734597
979	0.243904563773585	0.16083354254717	0.161987251184834
980	0.234320956792453	0.169628950801887	0.15802231943128
981	0.250577358301887	0.169637457075472	0.173692335545024
982	0.246545812877358	0.157847576415094	0.160350739810427
983	0.235293094669811	0.152095033915094	0.152331828436019
984	0.243469657688679	0.159923293207547	0.165249999526066
985	0.251731880188679	0.180391652358491	0.166133461611374
986	0.235419744575472	0.181588975471698	0.160814735545024
987	0.241080014811321	0.16960135	0.156702534123223
988	0.238126000377358	0.151048736320755	0.155276717535545
989	0.223615754669811	0.152387744433962	0.151433839810427
990	0.265753775707547	0.168253775566038	0.167666646445498
991	0.245248716273585	0.169340336132075	0.174067209478673
992	0.260455556698113	0.158872134716981	0.153365476777251
993	0.237939778254717	0.166937115283019	0.169440788151659
994	0.247805954103774	0.158368666698113	0.171859351658768
995	0.26133853	0.160358386273585	0.148489245971564
996	0.248161888867925	0.16349826004717	0.159801296208531
997	0.262128890849057	0.175511862122641	0.145979333649289
998	0.240446575896226	0.156252797169811	0.157215043127962
999	0.259394358207547	0.173140781603774	0.165198434597156
1000	0.251729993018868	0.164242326839623	0.167570228909953
Antagonistic	0.248583466756757	0.18305271	0.190791848148148
